TOPUTMX,TOPUTMY,GNIS_NAME,LOCATIONID,SAMPLEID,BEGDATE,GEAR_TYPE,SPP,RUNNUM,ORIGIN,LIFE_STAGE,ABUNDANCE,QUALABUN,RANGE
        387961.00000,       4825501.00000,Phillips Brook,             1.05900,A-06/01/2010-01,2010/06/01,Backpack Electrofishing,WHS,             1.00000,Wild,Adults/Juveniles,             7.00000,Common,60-250mm
        390620.00000,       4826784.00000,,             1.05810,A-06/01/2010-02,2010/06/01,Backpack Electrofishing,WHS,             1.00000,Wild,Adults/Juveniles,            17.00000,Abundant,60-255mm
        390620.00000,       4826784.00000,,             1.05810,A-06/01/2010-02,2010/06/01,Backpack Electrofishing,PKS,             1.00000,Unknown,Juvenile,             4.00000,Present,40-60mm
        390620.00000,       4826784.00000,,             1.05810,A-06/01/2010-02,2010/06/01,Backpack Electrofishing,EEL,             1.00000,Wild,Adults/Juveniles,            25.00000,Abundant,"10<6"",15>6"""
        391076.00000,       4826981.00000,Mill Brook,             1.05770,A-06/01/2010-03,2010/06/01,Backpack Electrofishing,WHS,             1.00000,Wild,Juvenile,             3.00000,Present,80-100
        391076.00000,       4826981.00000,Mill Brook,             1.05770,A-06/01/2010-03,2010/06/01,Backpack Electrofishing,EEL,             1.00000,Wild,Adults/Juveniles,            12.00000,Common,
        386937.00000,       4827532.00000,Finnerd Brook,             1.05920,A-06/01/2010-04,2010/06/01,Backpack Electrofishing,BKT,             1.00000,Wild,YOY/Juveniles/ Adult,            26.00000,Abundant,37-184
        397965.00000,       4858050.00000,,             1.09720,A-06/02/1994-01,1994/06/02,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             2.00000,,
        397965.00000,       4858050.00000,,             1.09720,A-06/02/1994-01,1994/06/02,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             5.00000,,
        397965.00000,       4858050.00000,,             1.09720,A-06/02/1994-01,1994/06/02,Backpack Electrofishing,BND,             1.00000,,,,Common,
        397965.00000,       4858050.00000,,             1.09720,A-06/02/1994-01,1994/06/02,Backpack Electrofishing,CCB,             1.00000,,,,Common,
        397129.00000,       4857838.00000,,             1.16550,A-06/02/1994-02,1994/06/02,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             2.00000,,
        397129.00000,       4857838.00000,,             1.16550,A-06/02/1994-02,1994/06/02,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            20.00000,,
        387420.00000,       4844388.00000,Colley Wright Brook,             1.07090,A-06/02/2000-01,2000/06/02,Backpack Electrofishing,WHS,             1.00000,,,            72.00000,,
        387420.00000,       4844388.00000,Colley Wright Brook,             1.07090,A-06/02/2000-01,2000/06/02,Backpack Electrofishing,NSK,             1.00000,,,             1.00000,,
        387420.00000,       4844388.00000,Colley Wright Brook,             1.07090,A-06/02/2000-01,2000/06/02,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             6.00000,,
        387420.00000,       4844388.00000,Colley Wright Brook,             1.07090,A-06/02/2000-01,2000/06/02,Backpack Electrofishing,CMS,             1.00000,,,            31.00000,,
        387420.00000,       4844388.00000,Colley Wright Brook,             1.07090,A-06/02/2000-01,2000/06/02,Backpack Electrofishing,FHM,             1.00000,,,            15.00000,,
        387420.00000,       4844388.00000,Colley Wright Brook,             1.07090,A-06/02/2000-01,2000/06/02,Backpack Electrofishing,NRD,             1.00000,,,             1.00000,,
        387420.00000,       4844388.00000,Colley Wright Brook,             1.07090,A-06/02/2000-01,2000/06/02,Backpack Electrofishing,BND,             1.00000,,,           234.00000,,
        387420.00000,       4844388.00000,Colley Wright Brook,             1.07090,A-06/02/2000-01,2000/06/02,Backpack Electrofishing,EEL,             1.00000,,,             5.00000,,
        387420.00000,       4844388.00000,Colley Wright Brook,             1.07090,A-06/02/2000-01,2000/06/02,Backpack Electrofishing,BNT,             1.00000,Unknown,Adults/Juveniles,             3.00000,,
        387420.00000,       4844388.00000,Colley Wright Brook,             1.07090,A-06/02/2000-01,2000/06/02,Backpack Electrofishing,BNT,             1.00000,Unknown,Adults/Juveniles,             3.00000,,
        387420.00000,       4844388.00000,Colley Wright Brook,             1.07090,A-06/02/2000-01,2000/06/02,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             2.00000,,
        387420.00000,       4844388.00000,Colley Wright Brook,             1.07090,A-06/02/2000-01,2000/06/02,Backpack Electrofishing,PKS,             1.00000,,,             1.00000,,
        387420.00000,       4844388.00000,Colley Wright Brook,             1.07090,A-06/02/2000-01,2000/06/02,Backpack Electrofishing,CCB,             1.00000,,,            11.00000,,
        364194.00000,       4776861.00000,,           110.02640,A-06/02/2010-01,2010/06/02,Backpack Electrofishing,EEL,             1.00000,Wild,Adults/Juveniles,            13.00000,Common,
        361791.00000,       4777380.00000,Dolly Gordon Brook,             1.00950,A-06/02/2010-02,2010/06/02,Backpack Electrofishing,EEL,             1.00000,Wild,Adults/Juveniles,            30.00000,Abundant,
        361791.00000,       4777380.00000,Dolly Gordon Brook,             1.00950,A-06/02/2010-02,2010/06/02,Backpack Electrofishing,NSK,             1.00000,Wild,Adult,             1.00000,Rare,
        361791.00000,       4777380.00000,Dolly Gordon Brook,             1.00950,A-06/02/2010-02,2010/06/02,Backpack Electrofishing,WHS,             1.00000,Wild,Adults/Juveniles,             9.00000,Present,55-85
        368758.00000,       4813033.00000,Carlisle Brook,             1.02210,A-06/04/1999-01,1999/06/04,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            20.00000,,
        368758.00000,       4813033.00000,Carlisle Brook,             1.02210,A-06/04/1999-01,1999/06/04,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             6.00000,,
        363163.00000,       4797621.00000,West Brook,             1.00510,A-06/04/2002-01,2002/06/04,Backpack Electrofishing,EEL,             1.00000,,,            16.00000,,
        363163.00000,       4797621.00000,West Brook,             1.00510,A-06/04/2002-01,2002/06/04,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             6.00000,,
        363163.00000,       4797621.00000,West Brook,             1.00510,A-06/04/2002-01,2002/06/04,Backpack Electrofishing,WHS,             1.00000,,,             1.00000,,
        363163.00000,       4797621.00000,West Brook,             1.00510,A-06/04/2002-01,2002/06/04,Backpack Electrofishing,LND,             1.00000,,,            14.00000,,
        363163.00000,       4797621.00000,West Brook,             1.00510,A-06/04/2002-01,2002/06/04,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             2.00000,,
        360874.00000,       4819918.00000,,             1.01880,A-06/04/2002-02,2002/06/04,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             1.00000,,
        358638.00000,       4778584.00000,Cutts Ridge Brook,             1.01100,A-06/04/2010-01,2010/06/04,Backpack Electrofishing,NSK,             1.00000,Wild,Adults/Juveniles,             5.00000,Present,43-54
        358638.00000,       4778584.00000,Cutts Ridge Brook,             1.01100,A-06/04/2010-01,2010/06/04,Backpack Electrofishing,EEL,             1.00000,Wild,Adults/Juveniles,            20.00000,Abundant,
        358638.00000,       4778584.00000,Cutts Ridge Brook,             1.01100,A-06/04/2010-01,2010/06/04,Backpack Electrofishing,WHS,             1.00000,Wild,Adults/Juveniles,            17.00000,Abundant,73-200
        357195.00000,       4779939.00000,York River,             1.00920,A-06/04/2010-02,2010/06/04,Backpack Electrofishing,WHS,             1.00000,Wild,Adults/Juveniles,             5.00000,Present,105-195
        357195.00000,       4779939.00000,York River,             1.00920,A-06/04/2010-02,2010/06/04,Backpack Electrofishing,PKL,             1.00000,Wild,Juvenile,             1.00000,Rare,50
        358544.00000,       4780543.00000,Rogers Brook,             1.01090,A-06/04/2010-03,2010/06/04,Backpack Electrofishing,EEL,             1.00000,Wild,Adults/Juveniles,            15.00000,Common,
        358544.00000,       4780543.00000,Rogers Brook,             1.01090,A-06/04/2010-03,2010/06/04,Backpack Electrofishing,NSK,             1.00000,Wild,Adults/Juveniles,            10.00000,Common,40-65
        358544.00000,       4780543.00000,Rogers Brook,             1.01090,A-06/04/2010-03,2010/06/04,Backpack Electrofishing,FSK,             1.00000,Wild,Adults/Juveniles,            10.00000,Common,35-45
        358748.00000,       4781843.00000,,           110.02660,A-06/04/2010-04,2010/06/04,Backpack Electrofishing,FSK,             1.00000,Wild,Adults/Juveniles,            45.00000,Abundant,35-45
        358748.00000,       4781843.00000,,           110.02660,A-06/04/2010-04,2010/06/04,Backpack Electrofishing,TSK,             1.00000,Wild,Adults/Juveniles,            13.00000,Present,55-60
        358748.00000,       4781843.00000,,           110.02660,A-06/04/2010-04,2010/06/04,Backpack Electrofishing,EEL,             1.00000,Wild,Adults/Juveniles,            20.00000,Common,
        358748.00000,       4781843.00000,,           110.02660,A-06/04/2010-04,2010/06/04,Backpack Electrofishing,NSK,             1.00000,Wild,Adults/Juveniles,            12.00000,Present,40-54
        387753.00000,       4846410.00000,Colley Wright Brook,             1.07080,A-06/05/2000-02,2000/06/05,Backpack Electrofishing,CCB,             1.00000,,,            23.00000,,
        387753.00000,       4846410.00000,Colley Wright Brook,             1.07080,A-06/05/2000-02,2000/06/05,Backpack Electrofishing,EEL,             1.00000,,,             2.00000,,
        387753.00000,       4846410.00000,Colley Wright Brook,             1.07080,A-06/05/2000-02,2000/06/05,Backpack Electrofishing,NSK,             1.00000,,,             1.00000,,
        387753.00000,       4846410.00000,Colley Wright Brook,             1.07080,A-06/05/2000-02,2000/06/05,Backpack Electrofishing,WHS,             1.00000,,,            17.00000,,
        387753.00000,       4846410.00000,Colley Wright Brook,             1.07080,A-06/05/2000-02,2000/06/05,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             1.00000,,
        387753.00000,       4846410.00000,Colley Wright Brook,             1.07080,A-06/05/2000-02,2000/06/05,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             7.00000,,
        387753.00000,       4846410.00000,Colley Wright Brook,             1.07080,A-06/05/2000-02,2000/06/05,Backpack Electrofishing,BND,             1.00000,,,            87.00000,,
        387753.00000,       4846410.00000,Colley Wright Brook,             1.07080,A-06/05/2000-02,2000/06/05,Backpack Electrofishing,CMS,             1.00000,,,            31.00000,,
        356028.00000,       4781561.00000,York River,             1.00910,A-06/07/2010-01,2010/06/07,Backpack Electrofishing,EEL,             1.00000,Wild,Adult,            15.00000,Present,
        356044.00000,       4782958.00000,,           110.02670,A-06/07/2010-02,2010/06/07,Backpack Electrofishing,PKL,             1.00000,Wild,Juvenile,             2.00000,Rare,80-90
        356044.00000,       4782958.00000,,           110.02670,A-06/07/2010-02,2010/06/07,Backpack Electrofishing,BUL,             1.00000,Wild,Juvenile,             1.00000,Rare,97
        358997.00000,       4783015.00000,Macintire Junkins Brook,             1.01070,A-06/08/2010-02,2010/06/08,Backpack Electrofishing,GLS,             1.00000,Unknown,Adult,             1.00000,Rare,65
        358997.00000,       4783015.00000,Macintire Junkins Brook,             1.01070,A-06/08/2010-02,2010/06/08,Backpack Electrofishing,BKT,             1.00000,Wild,Adults/Juveniles,            41.00000,Abundant,58-228
        360403.00000,       4788199.00000,Hoopers Brook,             1.00320,A-06/08/2010-03,2010/06/08,Backpack Electrofishing,PKL,             1.00000,Wild,Adult,             1.00000,Present,350
        360403.00000,       4788199.00000,Hoopers Brook,             1.00320,A-06/08/2010-03,2010/06/08,Backpack Electrofishing,BUL,             1.00000,Wild,Juvenile,             1.00000,Present,125
        360403.00000,       4788199.00000,Hoopers Brook,             1.00320,A-06/08/2010-03,2010/06/08,Backpack Electrofishing,EEL,             1.00000,Wild,Juvenile,             1.00000,Present,
        360403.00000,       4788199.00000,Hoopers Brook,             1.00320,A-06/08/2010-03,2010/06/08,Backpack Electrofishing,CMS,             1.00000,Wild,Juvenile,             1.00000,Present,100
        360403.00000,       4788199.00000,Hoopers Brook,             1.00320,A-06/08/2010-03,2010/06/08,Backpack Electrofishing,FLF,             1.00000,Wild,Juvenile,             5.00000,Present,105-150
        359916.00000,       4793030.00000,Boyd Brook,             1.00370,A-06/08/2010-04,2010/06/08,Backpack Electrofishing,WHS,             1.00000,Wild,Juvenile,             3.00000,Present,130-146
        359916.00000,       4793030.00000,Boyd Brook,             1.00370,A-06/08/2010-04,2010/06/08,Backpack Electrofishing,BKT,             1.00000,Wild,Juvenile,             3.00000,Present,155-197
        359916.00000,       4793030.00000,Boyd Brook,             1.00370,A-06/08/2010-04,2010/06/08,Backpack Electrofishing,SWD,             1.00000,Wild,Juvenile,             1.00000,Rare,45
